population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
0.35,0.5,0.58,0.21,0.7,0.45,0.41,0.57,0.36,0.35,0.36,1.0,0.29,0.51,0.13,0.32,0.4,0.59,0.33,0.28,0.27,0.36,0.26,0.26,0.29,0.26,0.32,0.39,0.5,0.48,0.6,0.34,0.74,0.43,0.34,0.36,0.52,0.36,0.47,0.78,0.53,0.52,0.69,0.25,0.23,0.36,0.3,0.36,0.31,0.41,0.9,0.38,0.43,0.55,0.64,0.68,0.75,0.84,0.88,0.86,0.28,0.52,0.61,0.5,0.53,0.65,0.52,0.1,0.52,0.77,0.0,0.44,0.62,0.11,0.72,0.5,0.0,0.55,0.69,0.27,0.3,0.31,0.34,0.42,0.51,0.41,0.45,0.66,0.82,0.27,0.61,0.73,0.46,0.64,0.71,0.55,0.19,0.41,0.83,0.42,0.28,0.46,0.4,0.41,0.17,0.79,0.18,0.16,0.0,0.22,0.18,0.71,0.17,0.04,1.0,1.0,0.29,0.19,0.49,0.0,0.55,0.36,0.83
0.01,0.31,0.01,0.93,0.09,0.03,0.36,0.36,0.22,0.6,0.0,0.0,0.22,0.29,0.04,0.54,0.65,0.4,0.69,0.25,0.27,0.24,0.16,0.48,0.17,0.23,0.26,0.02,0.36,0.2,0.34,0.22,0.48,0.31,0.34,0.42,0.42,0.34,0.66,0.3,0.67,0.7,0.33,0.5,0.54,0.58,0.46,0.49,0.49,0.01,0.14,0.0,0.21,0.32,0.27,0.25,0.06,0.08,0.06,0.05,0.95,0.03,0.17,0.14,0.31,0.33,0.32,0.52,0.1,0.52,0.5,0.02,0.77,0.52,0.18,0.26,0.38,0.23,0.33,0.14,0.13,0.14,0.19,0.23,0.24,0.22,0.53,0.27,0.28,0.02,0.0,0.12,0.52,0.48,0.6,0.55,-0.0319417135471715,0.219127982300965,1.0046247329136366,0.2202992797321429,-0.0716313209872918,0.1613853537828285,0.1208378152225236,0.2182654716318635,1.08645788531446,0.9513463578617176,0.1754644732568807,0.0813916544791253,0.1858921941796807,0.1799654202327245,-0.0508855748231726,0.5022744921430713,0.3129080054827545,0.03,0.15,0.14,0.0230010652330598,0.011100715492838,0.921465563181177,0.4921527940244656,0.0,0.2824061918235752,0.1
0.0,0.24,0.19,0.78,0.07,0.04,0.18,0.41,0.18,0.56,0.02,1.0,0.27,0.54,0.37,0.55,0.53,0.11,0.53,0.28,0.31,0.32,0.21,0.22,0.2,0.34,0.43,0.01,0.17,0.08,0.18,0.49,0.18,0.6,0.13,0.48,0.22,0.51,0.54,0.22,0.69,0.66,0.27,0.6,0.64,0.74,0.44,0.78,0.81,0.0,0.08,0.0,0.14,0.15,0.28,0.3,0.02,0.02,0.04,0.04,0.94,0.02,0.08,0.08,0.27,0.2,0.44,0.57,0.07,0.36,0.5,0.02,0.68,0.63,0.1,0.66,0.4,0.15,0.0,0.09,0.07,0.07,0.32,0.29,0.28,0.3,0.31,0.33,0.29,0.0,0.0,0.06,0.62,0.58,0.77,0.76,0.0442751967355347,0.2174550198915406,0.9410547832778636,0.2504519117309776,0.0187952776533232,0.1932491053198808,0.2447519869009757,0.2173751998625592,0.8339124693354112,0.8956226272208279,0.1717729371831598,-0.0113178262885094,0.0296308254211698,0.0950912141284433,-0.0134957963677004,0.5123734150083398,0.2317658673201846,0.0,0.34,0.0,0.0464039623874406,0.0327449155316073,0.6910327003570162,0.438237011735585,0.0,0.1730737794524146,0.25
0.03,0.34,0.37,0.69,0.01,0.04,0.39,0.46,0.29,0.48,0.0,0.0,0.18,0.44,0.14,0.37,0.59,0.4,0.58,0.22,0.22,0.24,0.2,0.11,0.21,0.22,0.24,0.04,0.4,0.3,0.5,0.13,0.58,0.43,0.66,0.33,0.71,0.23,0.71,0.41,0.67,0.71,0.48,0.39,0.41,0.57,0.49,0.74,0.69,0.03,0.37,0.0,0.26,0.26,0.27,0.23,0.02,0.02,0.02,0.02,0.95,0.02,0.28,0.23,0.37,0.41,0.34,0.5,0.1,0.55,0.0,0.07,0.58,0.48,0.06,0.58,0.1,0.45,0.14,0.08,0.07,0.07,0.16,0.19,0.19,0.18,0.38,0.17,0.39,0.02,0.0,0.03,0.83,0.6,0.83,0.83,0.0098528975349098,0.2183830700926542,0.9511645094294598,0.2508618825484973,-0.0230736120000899,0.1694763963721992,0.1912486130505687,0.2179264778663598,0.8584996412682604,1.0159659520547342,0.1891752266702017,0.0029536194184451,-0.0273717790835951,0.0877541620251518,-0.0333856988320455,0.5014230306253312,0.2850108956168602,0.03,0.25,0.02,0.0223507632164113,0.0095784985661059,1.1042353792618032,0.4135311133377568,0.0,0.1919531218047408,0.12
0.0,0.49,0.02,0.9,0.03,0.99,0.58,0.52,0.39,0.47,0.0,0.0,0.13,0.33,0.23,0.27,0.56,0.6,0.67,0.14,0.13,0.13,0.14,0.06,0.09,0.11,0.24,0.02,0.64,0.47,0.47,0.31,0.77,0.23,0.04,0.69,0.33,0.34,0.51,0.43,0.61,0.59,0.55,0.46,0.53,0.33,0.46,0.09,0.27,0.01,0.28,0.0,0.2,0.22,0.22,0.27,0.05,0.05,0.04,0.05,0.27,0.13,0.35,0.33,0.5,0.51,0.48,0.55,0.24,0.52,0.5,0.02,0.63,0.55,0.18,0.45,0.6,0.64,0.26,0.09,0.08,0.08,0.08,0.12,0.14,0.14,0.55,0.31,0.22,0.0,0.0,0.1,0.58,0.49,0.63,0.59,0.0078260552261151,0.2179899982876358,0.9731115432406728,0.1765166840904355,-0.0664090666656584,0.0696806482199215,0.097619515978232,0.2189216486191402,1.2662526556379643,0.5899800379076328,0.1570078423321562,0.7972162369162494,-0.0366707832366806,0.5716441104621847,-0.0411971325348837,0.4222096094016266,0.3482919639090994,0.02,0.1,0.0,0.0360594858149698,-0.0132211254703464,0.6476835772784126,0.4765594669484798,0.0,0.116991215230226,0.25
0.0,0.5,0.33,0.52,0.02,0.53,0.45,0.45,0.29,0.53,0.0,0.0,0.16,0.41,0.95,0.37,0.66,0.46,0.35,0.22,0.17,0.22,0.15,0.0,0.92,0.2,0.23,0.02,0.58,0.87,0.71,0.17,0.48,0.4,0.56,0.35,0.61,0.27,0.43,0.36,0.46,0.47,0.6,0.58,0.54,0.49,0.6,0.71,0.72,0.01,0.26,0.0,0.15,0.15,0.22,0.43,0.03,0.03,0.04,0.06,0.58,0.22,0.37,0.34,0.51,0.47,0.58,0.57,0.32,0.6,0.0,0.03,0.47,0.6,0.3,0.81,0.5,0.73,0.36,0.05,0.06,0.08,0.1,0.16,0.16,0.16,0.51,0.37,0.47,0.0,0.0,0.08,0.93,0.65,0.81,0.92,-0.0194173934977921,0.2179055711760241,0.9866031868756902,0.2420623578868058,-0.0497708117505995,0.2148569626361817,0.2081965054382676,0.2180744199372299,0.8965483696458072,0.7655497753182401,0.1781365914733093,0.4203730285238207,-0.0909765747808559,0.3659711760557633,-0.0680480753890704,0.4490998427142785,0.2551578781210565,0.03,0.09,0.04,0.0067886983993381,-0.0303338189999254,1.0209428351133631,0.3785496198382991,0.0,0.1844417212690612,0.3
0.0,0.67,0.03,0.88,0.4,0.03,0.35,0.33,0.23,0.4,0.02,1.0,1.0,0.82,0.52,0.87,0.41,0.03,0.57,0.97,0.85,0.84,0.35,0.1,0.62,0.16,0.81,0.0,0.04,0.2,0.15,0.79,0.11,0.56,0.32,0.56,0.13,0.9,0.1,0.34,0.1,0.1,0.56,0.96,0.96,0.92,0.97,0.16,0.26,0.0,0.03,0.01,0.2,0.23,0.3,0.37,0.15,0.15,0.18,0.2,0.76,0.09,0.24,0.28,0.68,0.64,0.64,0.93,0.02,0.06,0.5,0.0,0.97,0.93,0.24,0.47,0.42,0.0,0.16,0.72,0.71,0.7,0.89,1.0,1.0,1.0,0.34,0.44,0.54,0.01,0.0,0.31,0.53,0.77,0.64,0.69,0.0247922036707139,0.217024526296803,0.9675227619615374,0.2590471175648542,0.0080628465322233,0.0873009766819438,0.1683603572990414,0.2171629390306033,0.7109988975234335,0.7200021893228138,0.1069882961330682,0.0691372306623083,0.0210176496789143,0.1626503353200235,-0.0172730267268842,0.4246270428625836,0.2820314656035673,0.02,0.16,0.54,0.0115503184273355,0.0329444998916861,0.6847851915515937,0.2548121710039773,0.0,0.2001426967046272,0.02
0.07,0.35,0.08,0.91,0.1,0.04,0.3,0.46,0.28,0.51,0.08,0.96,0.47,0.62,0.15,0.62,0.51,0.19,0.63,0.47,0.46,0.46,0.33,0.19,0.34,0.36,0.49,0.02,0.09,0.2,0.27,0.4,0.19,0.65,0.38,0.4,0.27,0.48,0.43,0.45,0.51,0.5,0.38,0.62,0.67,0.73,0.52,0.75,0.77,0.02,0.17,0.02,0.16,0.2,0.28,0.32,0.07,0.08,0.1,0.1,0.86,0.07,0.12,0.12,0.37,0.41,0.34,0.52,0.05,0.53,0.5,0.05,0.84,0.51,0.1,0.5,0.33,0.07,0.22,0.41,0.37,0.36,0.53,0.56,0.62,0.58,0.46,0.54,0.32,0.01,0.0,0.19,0.63,0.57,0.77,0.77,0.0395554684885574,0.2173766986766039,0.951858543841158,0.2587726904483143,0.017002966748923,0.1564384781626265,0.2405504720751669,0.2174478758786086,0.9433377981039928,0.8447424834035349,0.12918083312515,0.0423980617636136,0.1130363923609878,0.1024397288344348,-0.0227958365220862,0.5138960176326794,0.2834414458705879,0.08,0.16,0.16,0.0386704698606262,0.0377629760728467,0.8040524436212372,0.3474282440564015,0.0,0.2034867276017868,0.19
0.28,0.33,0.66,0.45,0.09,0.02,0.51,0.6,0.48,0.37,0.29,1.0,0.29,0.66,0.19,0.43,0.4,0.23,0.37,0.34,0.36,0.46,0.24,0.21,0.26,0.32,0.46,0.18,0.3,0.26,0.35,0.48,0.25,0.63,0.43,0.42,0.42,0.44,0.53,0.56,0.58,0.59,0.37,0.46,0.47,0.52,0.48,0.72,0.75,0.17,0.48,0.03,0.55,0.65,0.69,0.71,0.1,0.11,0.1,0.1,0.94,0.05,0.15,0.13,0.31,0.36,0.29,0.45,0.11,0.55,0.0,0.29,0.73,0.43,0.5,0.36,0.58,0.25,0.17,0.16,0.16,0.19,0.26,0.29,0.31,0.3,0.41,0.44,0.39,0.08,0.0,0.07,0.66,0.42,0.58,0.58,0.03,0.07,0.98,0.04,0.01,0.02,0.09,0.07,0.57,0.61,0.41,0.0,0.0,0.29,0.02,0.64,0.05,0.23,0.19,0.09,0.1,0.04,0.0,1.0,0.33,0.09,0.36
0.11,0.59,0.07,0.9,0.13,0.13,0.53,0.49,0.31,0.2,0.13,1.0,0.52,0.78,0.11,0.55,0.26,0.08,0.21,0.53,0.45,0.45,0.31,0.46,0.38,0.33,0.47,0.04,0.12,0.11,0.16,0.51,0.2,0.73,0.2,0.36,0.15,0.54,0.34,0.36,0.46,0.42,0.64,0.77,0.81,0.84,0.74,0.5,0.56,0.02,0.13,0.06,0.34,0.44,0.49,0.52,0.27,0.31,0.31,0.3,0.78,0.12,0.19,0.2,0.65,0.73,0.51,0.58,0.17,0.45,0.5,0.15,0.62,0.55,0.04,0.28,0.9,0.06,0.13,0.4,0.4,0.41,0.6,0.55,0.61,0.58,0.58,0.76,0.51,0.0,0.0,0.34,0.1,0.23,0.33,0.09,0.02,0.14,0.97,0.16,0.03,0.15,0.31,0.14,0.89,0.97,0.03,0.02,0.0,0.03,0.04,0.57,0.15,0.07,0.28,0.04,0.14,0.05,0.54,0.5,0.67,0.24,0.12
0.02,0.46,0.01,0.96,0.08,0.06,0.4,0.48,0.27,0.21,0.03,1.0,0.51,0.82,0.25,0.62,0.25,0.04,0.3,0.51,0.46,0.44,0.24,0.16,0.74,0.42,0.52,0.01,0.08,0.16,0.2,0.4,0.15,0.7,0.58,0.42,0.37,0.47,0.38,0.35,0.34,0.37,0.54,0.85,0.87,0.9,0.66,0.37,0.33,0.0,0.03,0.01,0.1,0.11,0.11,0.16,0.04,0.04,0.03,0.05,0.84,0.12,0.17,0.17,0.5,0.64,0.22,0.69,0.06,0.51,0.5,0.01,0.87,0.6,0.08,0.18,0.79,0.06,0.05,0.23,0.23,0.24,0.43,0.37,0.36,0.37,0.21,0.29,0.18,0.0,0.0,0.16,0.56,0.38,0.68,0.48,-0.0258571496189473,0.2171749841379561,0.9982438345394256,0.2439687336569047,-0.037572388804764,0.0271201276188753,0.1163530980814412,0.2175202760647875,0.947770640739329,0.9110630721048176,0.0687800755864897,0.0935588031049215,-0.0025480568572245,0.1195338674082334,-0.0558164290615897,0.4806542091838041,0.2376616314191151,0.04,0.13,0.12,0.0038052312323585,-0.0213437591208809,0.9141210301671476,0.3793696405626603,0.0,0.2431403736631444,0.01
0.01,0.49,0.11,0.89,0.1,0.01,0.31,0.31,0.19,0.52,0.02,1.0,0.68,0.59,0.11,0.8,0.5,0.14,0.59,0.68,0.62,0.62,0.44,0.14,0.45,0.26,0.63,0.0,0.06,0.17,0.18,0.71,0.05,0.52,0.3,0.75,0.17,0.85,0.23,0.32,0.28,0.26,0.47,0.82,0.85,1.0,0.78,0.44,0.4,0.0,0.08,0.0,0.42,0.33,0.29,0.31,0.11,0.07,0.06,0.06,0.91,0.08,0.19,0.21,0.52,0.52,0.36,0.89,0.04,0.24,0.5,0.01,0.83,0.88,0.03,0.71,0.38,0.04,0.0,0.36,0.43,0.44,0.47,0.54,0.6,0.58,0.38,0.54,0.74,0.0,0.0,0.1,0.75,0.69,0.81,0.77,0.0458642449627311,0.217836409146395,0.9362203174929103,0.2291419641990299,0.0331453363504754,0.1090439930162187,0.2298470623201104,0.2176898774004802,0.7847864467922911,0.7649829517440139,0.134010783984118,0.0322785511182909,-0.0271416941628265,0.1384572771490103,-0.0094189317546934,0.4342301109712628,0.2352686829086798,0.01,0.23,0.41,0.0091082796502972,0.0304852463415429,0.6842824654896529,0.2608832401436783,0.0,0.1834394938424783,0.06
0.02,0.63,0.01,0.98,0.04,0.03,0.51,0.49,0.31,0.2,0.03,1.0,0.49,0.85,0.14,0.55,0.29,0.16,0.39,0.45,0.31,0.3,0.31,0.49,0.13,0.21,0.44,0.01,0.09,0.16,0.35,0.21,0.22,0.7,0.57,0.26,0.52,0.3,0.35,0.33,0.29,0.32,0.62,0.82,0.82,0.94,0.73,0.59,0.57,0.0,0.06,0.0,0.02,0.07,0.08,0.07,0.0,0.01,0.01,0.01,0.94,0.02,0.29,0.32,0.67,0.68,0.49,0.88,0.06,0.18,0.5,0.01,0.95,0.86,0.15,0.34,0.69,0.08,0.17,0.17,0.16,0.15,0.27,0.26,0.31,0.26,0.31,0.38,0.32,0.0,0.0,0.07,0.75,0.7,0.59,0.81,0.0213308445943304,0.217750218524727,0.962825260653928,0.2606389709637769,0.0156381132432074,0.1008152403057421,0.1682835985478644,0.2170757014631393,0.8549455150738736,0.9150985208846828,-0.0848123062931474,0.0136638612513054,-0.1281398923439342,-0.0272175614754317,0.0007663053002784,0.4970385037169088,0.2244624640205587,0.07,0.08,0.06,0.0409085578518174,0.0437330597253379,0.8280214848098558,0.3550394915009144,0.0,0.2143091606509422,0.1
0.01,0.58,0.12,0.66,0.12,0.75,0.34,0.58,0.36,0.39,0.02,1.0,0.45,0.7,0.05,0.45,0.48,0.2,0.54,0.42,0.35,0.36,0.36,0.17,0.28,0.36,0.39,0.01,0.19,0.52,0.56,0.21,0.46,0.65,0.71,0.18,0.73,0.21,0.44,0.6,0.5,0.49,0.64,0.59,0.54,0.63,0.56,0.62,0.69,0.01,0.34,0.03,0.45,0.56,0.6,0.59,0.81,0.88,0.85,0.77,0.2,0.98,0.59,0.54,0.62,0.63,0.61,0.42,0.41,0.54,0.5,0.01,0.87,0.43,0.38,0.45,0.17,0.25,0.48,0.4,0.39,0.35,0.56,0.6,0.67,0.6,0.57,0.73,0.51,0.0,0.01,0.76,0.46,0.57,0.65,0.5,-0.0044721993871749,0.2176601519341104,0.99575828877333,0.2679445874260219,-0.0223872848109563,0.0960247268754317,0.1577880821403961,0.2174741310243103,0.7113245090281612,0.7944459634969657,0.1091244157061465,0.1901682671377455,0.0984942986885186,0.1747883158316533,-0.0663475923752758,0.4845504823972201,0.3542228432650016,0.01,0.47,0.19,-0.0159017466592145,-0.033072486864785,0.8131409556235737,0.3329511076499286,0.0,0.1618948102599912,0.1
0.04,0.42,0.04,0.93,0.12,0.08,0.3,0.55,0.32,0.33,0.05,1.0,0.49,0.76,0.21,0.55,0.35,0.22,0.39,0.49,0.46,0.44,0.46,0.26,0.49,0.37,0.41,0.02,0.14,0.19,0.28,0.42,0.38,0.7,0.75,0.29,0.28,0.57,0.43,0.55,0.44,0.45,0.47,0.68,0.7,0.7,0.71,0.55,0.63,0.01,0.18,0.02,0.71,0.68,0.69,0.63,0.44,0.37,0.34,0.29,0.81,0.18,0.2,0.18,0.43,0.52,0.32,0.53,0.08,0.57,0.0,0.04,0.74,0.49,0.1,0.21,0.5,0.12,0.25,0.45,0.42,0.4,0.59,0.62,0.68,0.63,0.48,0.51,0.37,0.04,0.0,0.26,0.7,0.59,0.69,0.64,0.0310440110415204,0.217532938944348,0.9647589334508456,0.2501776320094994,0.0133915896905199,0.0918593322569094,0.151280390624461,0.2172232565536123,0.8295260262693772,0.8943376560825875,-0.0729901871395996,0.0652883982015125,0.0287340014024973,-0.0072251217366881,-0.0167349819588906,0.5204393135182144,0.3089766873734388,0.06,0.13,0.04,0.0410833088960605,0.0274675039900485,0.7767178830993601,0.4354986418035613,0.0,0.1951446171924853,0.21
0.02,0.97,0.09,0.84,0.36,0.02,1.0,1.0,1.0,0.13,0.0,0.0,0.05,0.64,0.41,0.5,0.19,0.26,0.3,0.28,0.09,0.09,0.15,0.08,0.14,0.16,0.15,0.05,1.0,0.13,0.15,0.94,0.56,0.09,0.08,1.0,0.18,0.67,0.05,1.0,0.1,0.08,0.3,0.57,0.61,0.67,0.65,0.48,0.5,0.0,0.21,0.01,1.0,1.0,1.0,0.96,0.79,0.63,0.51,0.41,0.83,0.07,0.13,0.12,0.29,0.35,0.32,0.15,0.15,0.62,0.0,0.01,0.82,0.17,0.07,0.43,0.42,0.4,0.17,0.13,0.13,0.13,0.23,0.26,0.32,0.24,1.0,0.26,0.15,0.06,0.0,0.25,0.62,0.0,0.0,0.41,0.0471038280682565,0.2179922862226436,0.9947039929539806,0.1317086000258006,-0.1030804347993597,-0.0210844139066104,-0.0314561464449046,0.218738339919971,0.9240043629457144,1.0466534602811208,-0.0070996249937355,0.0329350519678328,0.0979965783491833,-0.0778437000682217,-0.0496000819621057,0.4814459050300981,0.3082522042332379,0.02,0.26,0.05,0.0275402687189177,0.0246646781114479,0.4267613214044874,0.4836118190111198,0.0,0.2548523189470034,0.1
0.02,0.73,0.03,0.89,0.19,0.13,0.38,0.53,0.21,0.02,0.03,1.0,0.49,0.97,0.12,0.36,0.07,0.04,0.14,0.41,0.28,0.27,0.48,0.25,0.2,0.39,0.4,0.0,0.04,0.09,0.24,0.23,0.15,0.88,0.51,0.11,0.32,0.36,0.37,0.17,0.38,0.38,0.71,0.89,0.88,0.95,0.77,0.71,0.63,0.0,0.07,0.01,0.2,0.33,0.42,0.52,0.06,0.08,0.09,0.11,0.85,0.08,0.25,0.3,0.81,0.74,0.96,0.79,0.18,0.0,0.5,0.02,0.82,0.82,0.09,0.46,0.88,0.05,0.25,0.14,0.12,0.09,0.57,0.49,0.49,0.62,0.33,0.55,0.36,0.0,0.0,0.12,0.62,0.45,0.62,0.7,0.0561519264853532,0.2169851416209883,0.9307343694723922,0.2025137280915951,0.0339430322213255,0.087126331233494,0.1703397415565463,0.2172818894054222,0.682845650705319,0.908505171811696,-0.1586940175092406,0.0947286173489753,-0.105244629581982,-0.0233788737140675,0.010352594069108,0.5273938446022505,0.2161949665549316,0.01,0.41,0.0,0.0517078052378685,0.0638852238121649,0.5114194192548529,0.4344417606613534,0.0,0.188763138946157,0.07
0.0,0.97,0.0,0.97,0.06,0.03,0.7,0.53,0.31,0.18,0.02,1.0,0.49,0.74,0.65,0.59,0.29,0.04,0.5,0.42,0.23,0.22,0.72,0.14,0.29,0.32,0.3,0.0,0.06,0.03,0.08,0.5,0.24,0.64,0.45,0.43,0.24,0.61,0.11,0.32,0.17,0.14,1.0,0.91,0.94,0.94,0.87,0.37,0.42,0.0,0.02,0.0,0.41,0.39,0.49,0.51,0.04,0.04,0.04,0.04,0.94,0.01,1.0,1.0,1.0,1.0,0.8,0.91,0.16,0.13,0.5,0.0,0.97,0.9,0.4,0.5,0.71,0.0,0.11,0.18,0.16,0.14,0.26,0.26,0.31,0.28,0.21,0.42,0.19,0.0,0.0,0.04,0.78,0.7,0.74,0.71,0.0035517590042051,0.2170358519810663,0.970759418661639,0.2868888672710757,-0.0316021522223366,0.211764162359285,0.4259908459476618,0.2175097435327522,0.582409028021924,0.7500578539539773,-0.0066915085618294,-0.0566106021977387,-0.0494372891100837,0.0691856215481861,0.0020725842846451,0.4544322395897188,0.2377062176078708,0.02,0.16,0.08,0.0008346390466875,-0.0269424481161401,0.979304948225886,0.4130549153157606,0.0,0.1819970803693731,0.02
0.0,0.59,0.01,0.99,0.05,0.01,0.35,0.41,0.27,0.26,0.02,0.86,0.68,0.85,0.38,0.67,0.28,0.11,0.44,0.64,0.48,0.46,0.0,0.0,0.49,0.0,0.56,0.0,0.04,0.09,0.21,0.44,0.32,0.69,0.41,0.4,0.22,0.62,0.21,0.42,0.24,0.23,0.59,0.88,0.88,0.91,0.86,0.68,0.6,0.0,0.07,0.0,0.14,0.11,0.14,0.14,0.03,0.02,0.02,0.02,0.95,0.02,0.27,0.29,0.63,0.64,0.29,0.93,0.04,0.29,0.5,0.0,0.92,0.89,0.34,0.29,0.46,0.04,0.0,0.52,0.49,0.49,0.48,0.63,0.79,0.64,0.37,0.55,0.31,0.0,0.0,0.09,0.85,0.81,0.83,0.9,0.0039680616002215,0.2179424281629339,0.9868866790006106,0.2211331653118021,-0.0002555932502578,0.1066134807632595,0.2917512223046563,0.2175031950897886,1.0969327988144255,0.8164535146077148,0.2306149265687699,0.0065485285856595,-0.0845551684825059,0.1526837967908768,-0.0302820173287408,0.4677706481703097,0.2504835118219132,0.04,0.07,0.14,0.019523503759399,-0.0032119556962016,0.6644051363508958,0.2876302812049442,0.0,0.1904736634066093,0.03
0.01,0.58,0.01,0.98,0.05,0.01,0.7,0.73,0.62,0.15,0.02,0.69,0.46,0.81,0.37,0.46,0.18,0.14,0.29,0.44,0.34,0.33,0.19,0.3,0.24,0.09,0.28,0.0,0.1,0.16,0.15,0.45,0.19,0.71,0.31,0.51,0.27,0.51,0.38,0.63,0.43,0.42,0.44,0.68,0.75,0.7,0.72,0.69,0.81,0.0,0.2,0.0,0.68,0.54,0.6,0.54,0.18,0.12,0.12,0.1,0.92,0.01,0.09,0.1,0.47,0.52,0.35,0.69,0.05,0.52,0.5,0.04,0.37,0.65,0.43,0.73,0.69,0.07,0.26,0.28,0.28,0.28,0.44,0.43,0.47,0.44,0.34,0.45,0.51,0.0,0.0,0.1,0.6,0.43,0.59,0.44,0.0323151329213909,0.2182313428189707,0.9503685576405376,0.245258914931227,-0.0080938126785363,0.1212549815941173,0.2226580696843745,0.2180483308170888,1.0391392679531777,0.8733028093681777,0.1399974421252077,-0.0384016527171861,-0.0751345717325259,0.0629988328337173,-0.0240766680116055,0.5097637851315584,0.1995615524648087,0.11,0.03,0.04,0.0326984895227246,0.0041830639825692,0.6713609751538654,0.4357629336693605,0.0,0.1243446444489364,0.01
0.2,0.44,1.0,0.19,0.07,0.02,0.46,0.54,0.37,0.45,0.22,1.0,0.17,0.45,0.13,0.25,0.55,0.58,0.46,0.2,0.2,0.33,0.19,0.23,0.23,0.23,0.33,0.27,0.6,0.39,0.52,0.25,0.5,0.4,0.23,0.53,0.4,0.34,0.68,0.53,0.73,0.74,0.53,0.27,0.23,0.34,0.21,0.54,0.56,0.24,0.74,0.02,0.34,0.35,0.4,0.46,0.05,0.04,0.04,0.05,0.93,0.04,0.38,0.32,0.43,0.45,0.44,0.38,0.22,0.58,0.0,0.36,0.51,0.39,1.0,0.7,0.4,0.54,0.27,0.09,0.08,0.09,0.12,0.19,0.24,0.24,0.62,0.49,0.49,0.14,0.0,0.05,0.71,0.48,0.66,0.54,0.01,0.06,0.98,0.08,0.02,0.05,0.23,0.06,0.52,0.51,0.78,0.0,0.0,0.54,0.12,0.21,0.06,0.18,0.18,0.35,0.11,0.0,0.8,0.0,1.0,0.02,0.41
0.09,0.39,0.02,0.89,0.2,0.07,0.37,0.43,0.27,0.47,0.11,1.0,0.23,0.39,0.28,0.37,0.52,0.72,0.57,0.26,0.27,0.27,0.19,0.18,0.13,0.22,0.37,0.08,0.37,0.2,0.32,0.25,0.58,0.36,0.19,0.5,0.33,0.43,0.72,0.3,0.79,0.79,0.38,0.48,0.52,0.5,0.57,0.33,0.35,0.03,0.18,0.02,0.16,0.38,0.46,0.62,0.04,0.09,0.1,0.12,0.91,0.09,0.21,0.2,0.39,0.36,0.45,0.4,0.2,0.53,0.5,0.06,0.85,0.43,0.18,0.29,0.73,0.18,0.26,0.21,0.21,0.21,0.31,0.31,0.35,0.31,0.66,0.49,0.17,0.18,0.65,0.11,0.59,0.25,0.45,0.68,0.0914883474371152,0.2178895733748355,0.925288396696422,0.1702340444492517,0.0930077633506277,0.1213321852736164,0.1817141636810799,0.2176471937119386,0.8214849445204898,0.906119824176269,0.1370827554069814,0.0029168089546268,0.2886454092702347,0.1012557977059404,0.0195085852277893,0.538133464532853,0.3324069723742492,0.15,0.11,0.05,0.1519753837757591,0.1555755502966404,0.3720445909789693,0.5566938136303916,0.0,0.2690575852304578,0.26
